date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:08:15	1540/1540	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/0.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/0.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:16	2713/2713	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/0@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/0@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:16	1445/1445	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/1.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/1.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:16	2664/2664	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/1@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/1@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:17	1403/1403	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/2.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/2.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:17	2412/2412	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/2@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/2@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:17	1259/1259	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/3.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/3.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:17	2311/2311	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/3@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/3@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:18	1459/1459	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/5.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/5.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:18	2671/2671	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/5@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/5@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:18	1225/1225	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/9.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/9.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:19	2172/2172	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/9@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/9@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:19	1219/1219	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/18.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/18.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:19	2308/2308	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/18@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/18@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:20	889/889	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/19.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/19.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:20	1598/1598	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/19@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/19@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:20	978/978	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/24.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/24.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:20	1782/1782	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/24@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/24@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:21	1275/1275	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/26.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/26.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:21	2359/2359	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/26@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/26@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:21	1245/1245	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/27.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/27.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:22	2268/2268	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/27@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/27@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:22	1389/1389	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/28.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/28.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:22	2545/2545	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/28@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/28@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:22	1434/1434	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/31.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/31.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:23	2641/2641	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/31@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/31@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:23	948/948	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/32.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/32.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:23	1721/1721	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/32@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/weather/32@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:24	128/128	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/select.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/select.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:24	217/217	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/select@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/select@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:24	28397/28397	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/sm/4.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/sm/4.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:25	207/207	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/play.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/play.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:25	224/224	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/play@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/play@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:25	104/104	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/pause.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/pause.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:25	106/106	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/pause@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/pause@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:26	225/225	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:26	340/340	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:26	213/213	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker-2.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker-2.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:27	284/284	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker-2@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/speaker-2@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:27	109/109	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/fullscreen.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/fullscreen.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:27	116/116	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/fullscreen@2x.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/icons/fullscreen@2x.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/css/app.min.1.css)
17:08:28	8860/8860	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/eonasdan-bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/eonasdan-bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.min.css	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:29	71706/71706	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202015%2021:11:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-timeline.html	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/profile-timeline.html	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:30	54795/54795	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202015%2021:11:10%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-photos.html	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/profile-photos.html	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:30	63048/63048	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jun%202015%2021:11:09%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-connections.html	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/profile-connections.html	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:32	19897/19897	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/8.jpg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/8.jpg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:32	24088/24088	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/mediaelement/build/mediaelementplayer.css	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/mediaelement/build/mediaelementplayer.css	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:34	10267/10267	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/1.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/1.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:34	30410/30410	---M--	200	added ('OK')	application/x-httpd-php	date:Tue,%2023%20Jun%202015%2020:36:12%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/eonasdan-bootstrap-datetimepicker/build/js/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/eonasdan-bootstrap-datetimepicker/build/js/bootstrap-datetimepicker.min.js	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:34	65216/65216	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/profile-pic-2.jpg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/profile-pic-2.jpg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/profile-about.html)
17:08:34	14917/14917	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/2.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/2.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:35	14224/14224	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/3.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/3.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:36	11607/11607	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/4.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/4.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:37	18284/18284	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/5.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/5.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:37	14702/14702	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/6.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/6.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:38	17414/17414	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/7.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/7.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:38	12938/12938	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/8.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/8.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:39	18851/18851	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/9.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/square/9.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:44	26904/26904	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/sm/6.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/sm/6.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:45	1093/1093	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/facebook-128.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/facebook-128.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:45	30754/30754	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/sm/2.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/headers/sm/2.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:45	1212/1212	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/twitter-128.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/twitter-128.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:46	1288/1288	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/googleplus-128.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/googleplus-128.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:46	1355/1355	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/linkedin-128.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/linkedin-128.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:47	1150/1150	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/youtube-128.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/youtube-128.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:47	1155/1155	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/blogger-128.png	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/social/blogger-128.png	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:49	3042/3042	---M--	200	added ('OK')	application/x-httpd-php	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/autosize/dist/autosize.min.js	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/vendors/bower_components/autosize/dist/autosize.min.js	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
17:08:57	61218/61218	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202015%2020:36:13%20GMT	http://192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/profile-pic.jpg	C:/My%20Web%20Sites/MaterialAdmin/192.185.228.226/projects/ma/v1-4-1/jQuery/img/profile-pics/profile-pic.jpg	(from http://192.185.228.226/projects/ma/v1-4-1/jQuery/widgets.html)
